"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"S100a6",9.1998974807246e-266,3.19527946437674,0.739,0.219,1.53527889158332e-261
"Lgals3",1.23213117997655e-227,3.1154644030708,0.892,0.55,2.05618051314486e-223
"Anxa1",2.33678623562169e-263,2.92918138228477,0.883,0.452,3.89962887000547e-259
"Cldn4",0,2.90577166576176,0.639,0.038,0
"Gm26870",3.79122467323563e-287,2.82382377117045,0.395,0.044,6.32679573469563e-283
"Cdkn1a",5.82073568921535e-271,2.77959110371206,0.931,0.57,9.71364371816257e-267
"Clu",1.62071209304726e-71,2.57874872180736,0.784,0.668,2.70464434087726e-67
"Phlda3",0,2.44532937251144,0.802,0.147,0
"Hspb1",3.37972960554784e-127,2.25775828567758,0.693,0.363,5.64009276573823e-123
"Sfn",8.13914744652279e-138,2.16670446029523,0.785,0.484,1.35826092587572e-133
"F3",8.22097468452125e-139,1.96905826339546,0.475,0.135,1.37191625535291e-134
"Cryab",1.69099959238206e-148,1.94949807889103,0.795,0.461,2.82194011976718e-144
"Krt19",9.24427261088793e-137,1.94864763488816,0.728,0.38,1.54268421330498e-132
"S100a11",1.20255332599166e-182,1.92174595399344,0.951,0.925,2.00682099041488e-178
"Nupr1",0.159473467891396,1.79629443909363,0.673,0.792,1
"2200002D01Rik",3.52094955557802e-236,1.73672913089277,0.753,0.256,5.8757606183486e-232
"Krt7",4.86908210388151e-141,1.73436023240719,0.796,0.488,8.12552421495746e-137
"Ccng1",3.97453437852379e-236,1.73328079817897,0.708,0.221,6.6327029708805e-232
"Rps27l",1.02419993244139e-200,1.72518491676227,0.929,0.778,1.7091848472582e-196
"Hist1h2bc",9.53207644622239e-129,1.70169618986431,0.676,0.325,1.59071291734559e-124
"Hsp90aa1",6.41629889140877e-147,1.69270865252049,0.921,0.811,1.0707519589983e-142
"Dusp1",9.79863277214286e-94,1.68415259845886,0.767,0.505,1.6351958370152e-89
"Gsn",1.64166173072038e-101,1.68079430147467,0.664,0.337,2.73960509622617e-97
"Timp2",3.6619869523306e-127,1.66880152447422,0.647,0.297,6.11112382604931e-123
"Hist1h1c",2.07628614860662e-127,1.66754504659866,0.455,0.135,3.46490632479473e-123
"Bax",3.62048124402115e-171,1.62375070345418,0.801,0.436,6.04185910002249e-167
"Gsto1",8.94912274767841e-229,1.60434675343804,0.343,0.042,1.49342960413257e-224
"Ctsd",2.82750550981415e-131,1.59460613423816,0.826,0.599,4.71854119477785e-127
"Pkm",3.92581138379193e-143,1.55759152976479,0.881,0.706,6.55139403727197e-139
"Esd",1.01616593503268e-84,1.54196559049773,0.711,0.452,1.69577771238253e-80
"Ifitm3",3.88451695533401e-78,1.52710743919132,0.38,0.134,6.48248189506139e-74
"Gdf15",5.20774484704331e-94,1.5138178119155,0.341,0.094,8.69068460074587e-90
"Xist",9.21872143457058e-140,1.50619576971456,0.884,0.599,1.53842023300114e-135
"S100a10",5.75534221872459e-97,1.50212445874911,0.844,0.698,9.60451509460759e-93
"Tacstd2",4.53999855329709e-123,1.49771270085359,0.633,0.283,7.57634958574219e-119
"Tnfrsf12a",3.6223882448929e-109,1.4699687486875,0.789,0.524,6.04504150307727e-105
"Anxa5",1.40231975208378e-139,1.46572132621882,0.866,0.659,2.34019120227741e-135
"Hist1h4h",1.6737595720253e-237,1.46124805045744,0.307,0.031,2.79316997379582e-233
"Rtn4",4.00833569076419e-160,1.46030438777382,0.705,0.311,6.68911060074727e-156
"Hspa1a",6.09173063076512e-42,1.45951628201188,0.492,0.274,1.01658800766208e-37
"Mdm2",3.06080670666814e-126,1.45795439373781,0.546,0.194,5.10787423208778e-122
"Mfge8",3.03688496370556e-158,1.44531768777373,0.485,0.126,5.06795362743183e-154
"Lamc2",5.32650000980036e-171,1.43566586487668,0.593,0.187,8.88886321635484e-167
"Krt18",6.53513682158121e-134,1.42674134575124,0.948,0.91,1.09058363278547e-129
"Anxa2",4.17813622638686e-98,1.42149999428019,0.88,0.842,6.97247373459439e-94
"Tmsb10",1.02268855785584e-63,1.41575728649196,0.738,0.553,1.70666266534983e-59
"Anxa3",1.13462377580636e-106,1.40122170021131,0.858,0.739,1.89346015706566e-102
"Cd81",1.11643573927155e-103,1.38947556205626,0.883,0.879,1.86310796169636e-99
"Cxcl16",7.43712532427877e-168,1.38552830670514,0.721,0.311,1.24110747411564e-163
"Myl12a",1.29164560008566e-155,1.38366735607621,0.938,0.903,2.15549817742295e-151
"Isg15",5.91463957836957e-99,1.35349921399071,0.323,0.082,9.87035052838313e-95
"Gadd45b",7.96874258519164e-71,1.34469817777449,0.668,0.417,1.32982376261678e-66
"Plk2",4.22125616178029e-134,1.33725097452601,0.542,0.177,7.04443228277895e-130
"Perp",2.45733213193071e-127,1.32771364530613,0.522,0.18,4.10079586176597e-123
"Prr13",1.95915657092265e-101,1.31906883790287,0.707,0.428,3.26944048555572e-97
"Ccnd2",8.93067608105251e-117,1.30669819878729,0.375,0.096,1.49035122440604e-112
"S100a14",8.28031529388996e-103,1.30348282243733,0.363,0.101,1.38181901624436e-98
"Cystm1",2.88594344144773e-133,1.30246494596342,0.892,0.836,4.81606241508797e-129
"Ctsl",1.17714439345763e-37,1.29503793703441,0.577,0.397,1.96441856380209e-33
"Msn",5.5225869690509e-120,1.29268698474214,0.77,0.47,9.21609313395214e-116
"Igfbp7",3.42318047890631e-16,1.28124360720874,0.698,0.781,5.71260358319885e-12
"Psmd8",3.99080107730125e-107,1.27845586639255,0.784,0.586,6.65984883780033e-103
"Cstb",4.19320638053904e-71,1.27706424718399,0.836,0.741,6.99762280784354e-67
"Plaur",0,1.26934415372475,0.363,0.014,0
"Cyr61",1.80136570737854e-23,1.24483591637954,0.613,0.479,3.00611909247331e-19
"Eno1",2.95564583838066e-145,1.23794472385963,0.644,0.256,4.93238177508964e-141
"Usp50",3.510721067885e-36,1.22627042129823,0.616,0.45,5.85869131808649e-32
"Neat1",1.13683842542497e-34,1.22612283814292,0.853,0.769,1.89715596434919e-30
"Ly6a",4.32955951782992e-44,1.19964948710259,0.281,0.111,7.22516892335457e-40
"Epcam",2.56611826821469e-90,1.19646012541393,0.816,0.685,4.28233816599668e-86
"Emp1",7.46658456488297e-207,1.18924824407597,0.33,0.043,1.24602363218767e-202
"Hsp90ab1",6.81517656332008e-139,1.1857275860979,0.934,0.87,1.13731666488685e-134
"Taldo1",1.00107818572375e-55,1.18455568245693,0.704,0.559,1.6705992763358e-51
"Vmp1",8.80234848371826e-56,1.17823098695262,0.742,0.572,1.4689359149629e-51
"Mt2",0.000599650695338599,1.17719508230965,0.503,0.492,1
"Btg2",1.34949533414108e-48,1.16212909379871,0.835,0.762,2.25203781361463e-44
"Ywhah",7.93815160216759e-103,1.1510328176944,0.704,0.417,1.32471873936973e-98
"Rnh1",3.39622459620697e-98,1.13888232501237,0.765,0.53,5.6676196061502e-94
"Krt8",9.05963023394058e-48,1.13284990623191,0.844,0.86,1.51187109344e-43
"Ybx1",6.02365865073489e-96,1.12726683810918,0.87,0.771,1.00522815563464e-91
"Cltb",1.76308670771855e-98,1.12012116080527,0.738,0.477,2.94223909784072e-94
"Clic1",1.42781993465352e-92,1.10098616504828,0.83,0.733,2.38274590694979e-88
"Actn1",1.34899454948335e-87,1.09817561367032,0.568,0.271,2.25120210417782e-83
"Rheb",2.24793029222254e-106,1.08920262290394,0.762,0.495,3.75134607166097e-102
"Capzb",2.77656106273181e-98,1.0854407855245,0.767,0.539,4.63352510148684e-94
"Ndnf",1.61871345819093e-67,1.07695598821115,0.42,0.173,2.70130901902903e-63
"Pttg1ip",9.28470551962443e-106,1.07442043123353,0.552,0.231,1.54943165711492e-101
"Ahnak2",0,1.07373277382201,0.381,0.034,0
"Spint1",4.63237342711609e-97,1.07017142433709,0.64,0.326,7.73050477517132e-93
"Cox6b2",7.69906567181252e-32,1.05763175779567,0.373,0.208,1.28482007931207e-27
"Ube2d3",5.80821421534488e-128,1.0575881101677,0.897,0.778,9.69274788256753e-124
"Itgb1",1.54368086306379e-86,1.05369519483078,0.761,0.526,2.57609462428085e-82
"Cdc42",2.27058914816524e-107,1.05320209965063,0.843,0.672,3.78915917045815e-103
"Cycs",3.49781606293802e-91,1.04908011445673,0.785,0.544,5.83715544583098e-87
"Akr1b8",1.50450799985732e-74,1.04524610892436,0.505,0.231,2.5107229501619e-70
"Eif3c",9.34782319923091e-91,1.04362042900733,0.713,0.444,1.55996473548765e-86
"Atp6v0e",4.55068939655595e-101,1.0402261536649,0.823,0.652,7.59419046497257e-97
"Ppp1r11",9.42110581382763e-97,1.03920799517841,0.644,0.332,1.57219413821155e-92
"Emp2",8.8477576663146e-90,1.0379110452789,0.853,0.703,1.47651379935458e-85
"Gprc5a",4.3512414062512e-58,1.03786166123048,0.799,0.66,7.261351658752e-54
"Ghitm",7.62809416153522e-91,1.02712433011076,0.702,0.433,1.272976353677e-86
"Trp53inp1",3.8298056160625e-115,1.02373080793974,0.489,0.161,6.3911796120851e-111
"Sqstm1",1.33540426063945e-41,1.01809728894812,0.753,0.649,2.22852263015511e-37
"Lmo7",1.75310727296843e-45,1.01186305646923,0.701,0.553,2.92558541712972e-41
"B2m",1.54265972430903e-41,1.00498171194814,0.901,0.9,2.57439054792691e-37
"Cfl2",7.16083442010322e-87,1.0003341396057,0.603,0.3,1.19500004802683e-82
"Arpc2",8.69183318786076e-88,0.997901826883169,0.833,0.723,1.4504931223902e-83
"Pgrmc1",2.00802986727797e-193,0.995473977417372,0.474,0.095,3.35100024251348e-189
"Prkcdbp",2.64356420325484e-142,0.98863083816656,0.31,0.055,4.41157994239168e-138
"Id3",3.39020683359588e-32,0.986161548354263,0.318,0.155,5.6575771639048e-28
"Pls3",1.20268714646324e-59,0.982939791616536,0.64,0.436,2.00704431001785e-55
"Serpine2",3.57224708439584e-19,0.980679028956615,0.438,0.327,5.96136593443978e-15
"Tubb4b",1.14389295811522e-49,0.978035567964769,0.773,0.656,1.90892856850268e-45
"Myl12b",3.63436893433648e-60,0.976521659647309,0.798,0.708,6.06503487762072e-56
"Ahnak",1.19204507355017e-73,0.973674619175359,0.688,0.422,1.98928481874053e-69
"Dynll1",8.22048709482163e-70,0.973141101987662,0.895,0.84,1.37183488638383e-65
"Cald1",3.54471499693517e-34,0.96603287470229,0.434,0.256,5.9154203868854e-30
"Rac1",1.97846767820223e-71,0.965416104431693,0.715,0.519,3.30166686138388e-67
"Mt1",0.920869759221506,0.965235098238973,0.735,0.817,1
"Rnf11",2.1802100011767e-75,0.964461481942358,0.613,0.341,3.63833444996368e-71
"Ctnna1",2.23934573404103e-83,0.959147831318756,0.727,0.473,3.73702016096766e-79
"H3f3b",2.9082206038777e-57,0.959124253486773,0.961,0.982,4.85323854375111e-53
"Gabarapl2",9.88048637619946e-67,0.956353390081313,0.804,0.681,1.64885556646017e-62
"Lsr",2.68731048276197e-79,0.954365468092145,0.611,0.329,4.48458373363318e-75
"Tpm1",2.45336190336055e-56,0.94715973853419,0.838,0.791,4.09417034432808e-52
"Hprt",1.28077301389364e-59,0.941619167009695,0.653,0.444,2.13735400558571e-55
"Anxa7",4.57366650752202e-93,0.935822700272167,0.628,0.325,7.63253466775274e-89
"Tax1bp1",4.43370322163155e-80,0.932048293927086,0.718,0.449,7.39896393625874e-76
"Lhfp",1.39283385332112e-199,0.931227476328227,0.306,0.037,2.32436113442228e-195
"Ftl1",7.34746138496245e-15,0.927608060836725,0.985,0.994,1.22614435592253e-10
"Ddit3",6.84119343102012e-33,0.925719762305197,0.4,0.225,1.14165835976864e-28
"Tpd52l2",1.66170842357194e-97,0.921789150435788,0.614,0.29,2.77305901725686e-93
"Tceb2",4.8707536693396e-103,0.919672466209912,0.897,0.819,8.12831372339393e-99
"Ei24",4.22667785537347e-89,0.916153692232014,0.583,0.281,7.05348000504724e-85
"Malat1",5.32904597376454e-46,0.916081088470097,0.992,0.996,8.89311192101826e-42
"F11r",7.0244145117837e-74,0.914955686029458,0.772,0.583,1.17223429372646e-69
"Dstn",1.94741703975935e-62,0.913359249152319,0.906,0.93,3.2498495559504e-58
"Crip1",0.84038108015666,0.911083024420047,0.573,0.673,1
"Ran",3.18908579316244e-77,0.909965273673259,0.761,0.542,5.32194637162949e-73
"Sap18",3.39472536104392e-65,0.908029486398233,0.738,0.53,5.66511768251009e-61
"Tmem43",4.54725775001252e-117,0.904240617244016,0.471,0.148,7.5884637332209e-113
"Tsg101",5.88313193032211e-86,0.9012312534805,0.606,0.315,9.81777056532153e-82
"Npm1",1.22900176822291e-65,0.899691692388465,0.81,0.677,2.05095815081039e-61
"Psma7",9.74130677799754e-68,0.898090599750973,0.785,0.655,1.62562927511223e-63
"Plet1",6.62476724232966e-122,0.895801665292049,0.275,0.05,1.10554115739997e-117
"Pfn1",2.32916033254447e-107,0.893178201950573,0.941,0.912,3.88690276295021e-103
"Cav2",2.57461151708782e-101,0.891596663456818,0.576,0.239,4.29651169971616e-97
"Tpm4",9.93990757895933e-50,0.889774154374446,0.719,0.566,1.65877177677673e-45
"Aen",4.21519630293282e-145,0.886122764150274,0.415,0.099,7.03431959033428e-141
"Commd3",4.01028053173288e-70,0.884369470408698,0.656,0.409,6.69235615135583e-66
"Ywhae",3.31774970189771e-88,0.881661391671863,0.86,0.757,5.53666070252689e-84
"Cst3",3.85886898902654e-29,0.881061458951185,0.88,0.881,6.43968056888749e-25
"St3gal4",1.40191760703106e-48,0.879530349651144,0.347,0.151,2.33952010261344e-44
"Rbm39",2.56845374868178e-82,0.879214667796781,0.864,0.744,4.28623561580015e-78
"Ncl",2.48510772819609e-66,0.879017479226892,0.764,0.569,4.14714777681364e-62
"Rhoa",1.55972791490513e-77,0.876686768860327,0.853,0.784,2.60287394439369e-73
"Polr2l",6.41054796749185e-27,0.874038126712069,0.5,0.348,1.06979224481504e-22
"Ubb",1.66140984629787e-136,0.873724823521388,0.988,0.993,2.77256075150189e-132
"Eif6",1.24542117420968e-67,0.867685084300018,0.684,0.439,2.07835885552112e-63
"Txnl1",6.58603473271369e-73,0.867312054151019,0.645,0.386,1.09907747619526e-68
"Tmbim4",7.27750469602865e-48,0.866793795108397,0.696,0.528,1.21446998367326e-43
"Psap",2.51124007469114e-83,0.866593509389671,0.517,0.223,4.19075743664457e-79
"Morf4l1",7.82241105891204e-95,0.866242971053139,0.877,0.808,1.30540395751124e-90
"Eif2s2",1.6733864878587e-58,0.864649333262544,0.744,0.583,2.79254737093859e-54
"Fkbp1a",1.58195653870902e-70,0.864032290579715,0.781,0.602,2.63996907179761e-66
"Ppp1r2",6.02408262810684e-61,0.862180283619292,0.586,0.342,1.00529890897847e-56
"Serpinb6a",1.84201660202796e-54,0.860824550620534,0.625,0.412,3.07395730546427e-50
"Serinc1",3.96806168713595e-83,0.860410919704132,0.639,0.338,6.62190134349247e-79
"H2-D1",2.07167353133267e-40,0.859565883982889,0.961,0.975,3.45720878908795e-36
"Tuba1a",1.5862709187726e-136,0.855390723449453,0.367,0.077,2.64716890924771e-132
"Aldoa",9.33754045901399e-58,0.850608301564075,0.821,0.79,1.55824875180025e-53
"Dctn3",2.13842020063722e-67,0.846865590881744,0.745,0.564,3.56859563082339e-63
"Slc6a14",1.41063606980427e-23,0.845979045358614,0.443,0.301,2.35406947328937e-19
"Psmb3",9.4971257926558e-65,0.84512859230622,0.812,0.69,1.5848803522784e-60
"Pafah1b1",5.76316644028905e-61,0.845021538531313,0.645,0.412,9.61757215555436e-57
"Ddx24",6.31463486750823e-73,0.844422879556301,0.614,0.332,1.05378626668977e-68
"Pcnp",4.3193167885329e-78,0.843399710631363,0.65,0.359,7.2080758567037e-74
"Nme1",3.24128545946557e-47,0.842328075482355,0.625,0.433,5.40905717475614e-43
"Bola2",8.70881238190346e-75,0.838199725586542,0.599,0.317,1.45332661029205e-70
"Med28",2.78957567702571e-66,0.837327433709071,0.673,0.45,4.6552438898205e-62
"Cd9",1.72624961793262e-46,0.836149004482403,0.877,0.91,2.88076536240596e-42
"Sdf4",9.20397669275051e-37,0.834991439258496,0.602,0.454,1.5359596304862e-32
"Ptp4a2",4.64558717226323e-62,0.834324331680683,0.708,0.502,7.75255587307287e-58
"Fam177a",7.99193848734063e-59,0.833789832281099,0.667,0.446,1.33369469476741e-54
"Rplp0",1.26110027509127e-73,0.831382240428618,0.951,0.959,2.10452413907231e-69
"Cct8",1.71862219917698e-75,0.830312814547025,0.6,0.32,2.86803672598654e-71
"Tbrg1",1.55186460595549e-64,0.829743954360524,0.597,0.346,2.58975165441853e-60
"Llph",3.20356705196615e-65,0.827311857720515,0.562,0.302,5.34611269632111e-61
"Psmc6",1.80323213475313e-71,0.826958666360102,0.566,0.293,3.00923378647602e-67
"Ephx1",1.89485370990178e-103,0.826071344547287,0.424,0.133,3.16213187108409e-99
"Ffar4",1.12767186224234e-59,0.825448807451978,0.31,0.111,1.88185880371002e-55
"Rpl12",2.40509810336748e-53,0.824680255853707,0.833,0.73,4.01362771489966e-49
"Atp6v1d",1.31462123011462e-67,0.821580114623456,0.597,0.334,2.19383990881528e-63
"Icam1",6.97512040873694e-32,0.820465477035625,0.824,0.818,1.16400809381002e-27
"Nars",4.23765001947416e-77,0.820070019642382,0.531,0.245,7.07179035249848e-73
"Ocln",1.87516664177989e-81,0.816107935230419,0.492,0.2,3.12927809180228e-77
"Eif4a1",1.92130472378395e-77,0.816014122025702,0.909,0.857,3.20627332305065e-73
"Cdc34",1.13209287255055e-74,0.814604286322123,0.458,0.196,1.88923658571237e-70
"Cast",4.63547086062799e-98,0.814045882201287,0.418,0.133,7.73567377221599e-94
"Shisa5",2.0112687060715e-45,0.813643165144838,0.62,0.438,3.35640521669212e-41
"Tinagl1",1.33032616978115e-41,0.813189864459737,0.588,0.392,2.22004831213079e-37
"Capns1",2.59982831668065e-62,0.81208067201231,0.782,0.681,4.33859349487667e-58
"Cd151",1.65416661682574e-63,0.810690761304313,0.596,0.346,2.76047325015879e-59
"Lmna",2.8657216744526e-51,0.808891337040825,0.764,0.613,4.7823163303265e-47
"Calm1",5.85529757582726e-44,0.808163842864837,0.944,0.949,9.77132059454052e-40
"Thyn1",8.02064964157835e-114,0.806216444190416,0.406,0.116,1.33848601218659e-109
"Hspa9",3.79358975576394e-50,0.804038748746077,0.605,0.388,6.33074258441886e-46
"Sec62",1.13628202807526e-64,0.803364986339401,0.832,0.703,1.89622744845199e-60
"Dnajb6",1.65988547827577e-64,0.803071715050256,0.676,0.44,2.7700168861466e-60
"Arpp19",2.7652352088575e-70,0.799549978373388,0.799,0.625,4.6146245165414e-66
"Prkar1a",9.88549341138038e-69,0.798880271204436,0.691,0.451,1.64969114049116e-64
"Gng5",1.1580451638163e-75,0.79886197371916,0.897,0.844,1.93254576937664e-71
"Set",2.04352637594856e-56,0.798831802211968,0.664,0.445,3.41023681618296e-52
"Serinc3",1.04154034131826e-46,0.797486934275882,0.691,0.527,1.73812252159192e-42
"Crip2",3.18391371047573e-37,0.795942140427652,0.855,0.887,5.3133152000419e-33
"Cct4",3.01737743301394e-63,0.789779413873886,0.636,0.395,5.03539946021367e-59
"Sh3glb1",2.1326536749168e-68,0.78969917836535,0.574,0.299,3.55897245270116e-64
"Bloc1s2",1.41514501317812e-56,0.786880763525691,0.526,0.283,2.36159399799164e-52
"Ranbp1",6.32737207693211e-53,0.783894963925656,0.653,0.45,1.05591185219843e-48
"Sf3b5",1.166679606668e-52,0.7835646784948,0.659,0.472,1.94695492760756e-48
"Nop10",1.75953586353915e-27,0.780706639497843,0.733,0.658,2.93631344907413e-23
"Gabarapl1",4.54226130189877e-88,0.780653589521423,0.407,0.136,7.58012566060866e-84
"Mif",3.90253021856484e-36,0.780567311173555,0.731,0.624,6.51254242874101e-32
"Psmd4",1.362939310673e-56,0.780065750027399,0.676,0.472,2.27447312165111e-52
"Supt4a",1.13205095791359e-54,0.779916331393161,0.653,0.443,1.88916663856619e-50
"Txnl4a",3.63067498140997e-70,0.778580929434244,0.486,0.222,6.05887040897696e-66
"Pa2g4",4.08797934977737e-62,0.773701557007827,0.549,0.295,6.82201993890847e-58
"Tceb1",5.38854279929293e-55,0.773259842760316,0.684,0.48,8.99240022346004e-51
"1810037I17Rik",8.28548477024715e-55,0.772316405102024,0.813,0.707,1.38268169845884e-50
"Glrx3",4.21260310952604e-57,0.772110356295617,0.529,0.284,7.02999206917706e-53
"Tapbp",1.40997108548392e-38,0.772009566115812,0.625,0.464,2.35295974745556e-34
"Cct7",4.08057980983965e-55,0.771452584492735,0.693,0.508,6.80967158666041e-51
"Pbdc1",1.52619914930205e-82,0.769948739286605,0.449,0.17,2.54692114035526e-78
"Ifngr2",1.62908494472632e-94,0.768947144411867,0.438,0.15,2.71861695575928e-90
"H2-K1",9.02420668584336e-20,0.768550560628118,0.921,0.937,1.50595961173354e-15
"Psmc2",3.72712588248566e-65,0.768115917240719,0.582,0.322,6.21982767269207e-61
"Nptn",2.56847632057506e-66,0.766624240989708,0.569,0.307,4.28627328377566e-62
"Kif5b",2.65190739461319e-56,0.765083640692266,0.784,0.612,4.4255030601305e-52
"Carhsp1",9.08081599332678e-69,0.761971452972424,0.435,0.185,1.51540657296637e-64
"Srxn1",6.49254814007919e-99,0.761872576502046,0.261,0.054,1.08347643361642e-94
"Clip1",1.4840007491561e-82,0.761071025059377,0.463,0.177,2.4765004501917e-78
"Sema3c",1.50666454436655e-254,0.759812828913025,0.285,0.023,2.5143217916389e-250
"Txndc9",3.84459311668363e-60,0.759403454425344,0.56,0.307,6.41585699312164e-56
"Laptm4a",2.2495477805539e-64,0.757942772223623,0.869,0.856,3.75404533618834e-60
"Hint1",1.06091329018936e-64,0.755216308118789,0.881,0.829,1.770452098668e-60
"Mrpl33",3.5890684376186e-38,0.753904839443736,0.727,0.603,5.98943740869792e-34
"Pgam1",3.39553806587375e-64,0.753736643353782,0.565,0.307,5.66647392433011e-60
"Calr",1.0756020330043e-28,0.753135432064868,0.75,0.673,1.79496467267757e-24
"Ubxn4",1.02690401858182e-51,0.752774997327805,0.668,0.459,1.71369742620934e-47
"Tma7",2.33959842316166e-45,0.752721887523064,0.827,0.737,3.90432184857218e-41
"Eif5b",1.47008370721778e-52,0.751743894148545,0.73,0.527,2.45327569060503e-48
"Eif2s1",1.72067870440252e-74,0.75087831195411,0.486,0.215,2.87146862190693e-70
"Psma6",2.95781626819731e-52,0.750565537742471,0.653,0.455,4.93600378836766e-48
"Rpl19",1.46849910018221e-91,0.749467873993192,0.977,0.956,2.45063129838407e-87
"Rap2b",8.70505059681022e-256,0.748565684789255,0.307,0.028,1.45269884359569e-251
"Eif1",2.93946995343635e-75,0.746621411881153,0.977,0.989,4.90538745829458e-71
"Psmd12",3.84383755112232e-68,0.746337162684414,0.537,0.265,6.41459610531292e-64
"Psmc1",6.89639086847125e-66,0.745643324757819,0.56,0.296,1.15086970813048e-61
"Eps8l2",5.65198585175287e-88,0.745544561357275,0.494,0.188,9.43203398940519e-84
"Hdgf",1.17566686102893e-44,0.744660579438096,0.725,0.585,1.96195285768507e-40
"Tprgl",1.75122167838791e-55,0.743564905047803,0.628,0.388,2.92243873689374e-51
"Coq10b",3.56876281432837e-51,0.742927749381677,0.491,0.253,5.95555138455118e-47
"D8Ertd738e",4.77875725915295e-49,0.742354419600428,0.843,0.793,7.97479011407444e-45
"Ankrd11",1.2821390339431e-51,0.742328209572023,0.522,0.279,2.13963361984424e-47
"Serbp1",1.85484349420358e-54,0.742285007855298,0.765,0.621,3.09536282312694e-50
"Hnrnpf",3.64330855478622e-53,0.741751678989616,0.77,0.632,6.07995331622724e-49
"Pebp1",1.89438169243025e-42,0.740687613036169,0.722,0.618,3.1613441683276e-38
"Scand1",1.69005431827106e-47,0.738874868755518,0.715,0.522,2.82036264633075e-43
"Psmd11",4.17851644979835e-57,0.738546309627313,0.639,0.407,6.97310825142349e-53
"Cox5a",9.81716017824978e-56,0.738031393179341,0.827,0.719,1.63828769054632e-51
"Ifrd1",1.22764728620381e-13,0.737986408756907,0.705,0.64,2.04869779121692e-09
"Rpl15",7.47051736136006e-68,0.737783091065581,0.886,0.813,1.24667993726377e-63
"Tspan8",1.57411725631488e-26,0.73674242650915,0.588,0.455,2.62688687733828e-22
"Chchd2",1.6862812136258e-58,0.735419686495591,0.929,0.912,2.81406608929874e-54
"Arpc5",3.83526690780312e-45,0.73529946135765,0.651,0.487,6.40029341574185e-41
"Ctsb",2.69917959293552e-29,0.734374875167052,0.81,0.775,4.5043909046908e-25
"Timm17a",5.88724210574415e-65,0.733679561998183,0.656,0.397,9.82462962606584e-61
"Rab11fip1",4.23498175040393e-50,0.733666421005509,0.514,0.276,7.06733754507407e-46
"Cct3",2.07656192391709e-63,0.731226568077268,0.608,0.356,3.46536653863284e-59
"Syngr2",1.31935386632104e-50,0.730252417397946,0.576,0.352,2.20173773211656e-46
"Cdkn2b",3.12668862641339e-109,0.729757408101553,0.315,0.071,5.21781797975866e-105
"Rab2a",8.72481197718991e-51,0.729487824297005,0.707,0.546,1.45599662275345e-46
"Emc7",3.37451407632961e-41,0.728016925730339,0.631,0.459,5.63138909057885e-37
"Ndufb6",7.12098804880201e-44,0.726754097662024,0.708,0.557,1.18835048558408e-39
"Tpd52",3.42462067294273e-40,0.72540461610351,0.603,0.416,5.71500697900683e-36
"Tmbim1",2.63111788868801e-58,0.724859998748814,0.526,0.268,4.39080953264256e-54
"Sdcbp",1.15946102732009e-45,0.723476691717207,0.767,0.653,1.93490856239176e-41
"Sbds",5.41500736014567e-48,0.722751587888815,0.619,0.401,9.03656428261109e-44
"Fubp1",5.58332183502269e-51,0.72180106535308,0.517,0.276,9.31744747828586e-47
"BC005624",2.3971470926849e-70,0.720637745271154,0.483,0.213,4.00035906827257e-66
"Arhgdia",2.22971713753331e-52,0.719960047205906,0.738,0.586,3.72095195911559e-48
"Pabpc1",1.56154774771397e-42,0.719146070602568,0.725,0.585,2.60591088138507e-38
"Cmpk1",9.8350996038052e-46,0.718954473356982,0.576,0.374,1.64128142188301e-41
"Sf3b1",1.465775430444e-50,0.717770145565133,0.694,0.484,2.44608603832495e-46
"Actr2",6.30175083723961e-58,0.717507694360406,0.528,0.279,1.05163617971855e-53
"Ndufa4",3.49810064937176e-48,0.716824995598799,0.897,0.873,5.8376303636716e-44
"Pdcd6",4.4722188031454e-55,0.716523345142363,0.617,0.394,7.46323873868904e-51
"4930523C07Rik",2.72709829699479e-39,0.715912867913042,0.614,0.422,4.5509816380249e-35
"Capza2",2.20612233417507e-48,0.715503315269017,0.705,0.535,3.68157695127136e-44
"Rhoc",1.60329995909198e-52,0.714844919500503,0.407,0.188,2.67558697173269e-48
"Trp53",3.96378430012536e-64,0.713125961746149,0.483,0.222,6.6147632400492e-60
"Shfm1",6.81904730157267e-62,0.712631012601709,0.85,0.774,1.13796261368645e-57
"Ssb",8.76295081238058e-54,0.7117005622836,0.63,0.405,1.46236123157007e-49
"Capg",6.69263184185214e-22,0.710586667414172,0.5,0.378,1.11686640176829e-17
"Cox6a1",7.56841349919349e-56,0.710421296106535,0.909,0.892,1.26301684474541e-51
"Tomm20",2.1378496351923e-48,0.708528290822995,0.742,0.593,3.56764347120892e-44
"Cnih4",2.28008885977364e-63,0.708209900853905,0.48,0.225,3.80501228919025e-59
"Psrc1",1.38256295887734e-111,0.705127304626591,0.276,0.055,2.30722106577451e-107
"Psma3",3.71340160620469e-57,0.704557527005988,0.785,0.665,6.19692460043439e-53
"Eif3g",1.23244316461304e-53,0.704179902029463,0.654,0.44,2.05670115310623e-49
"Otud7b",2.80001011917637e-84,0.704099238468991,0.397,0.131,4.67265688688153e-80
"Mdh2",5.18549267033432e-44,0.702171302738958,0.752,0.658,8.65355016825391e-40
"Eif3h",8.17546822375723e-49,0.701708351476202,0.801,0.703,1.36432213718061e-44
