"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Metap2",2.36724402604279e-10,0.270210540908387,0.746,0.658,3.96347667280344e-06
"Atp5g1",2.47238042145681e-10,0.269084288186791,0.795,0.799,4.13950653964514e-06
"Rock1",2.67037815128947e-10,0.256738166230259,0.828,0.74,4.47101413870395e-06
"Pi4k2a",2.71223044420415e-10,0.280656824433343,0.456,0.335,4.541087432731e-06
"Trip12",2.81306901312218e-10,0.273274686152757,0.695,0.584,4.70992144867047e-06
"Samd8",2.98206848317165e-10,0.28276616585902,0.437,0.321,4.99287726137429e-06
"P4ha1",3.33802603607408e-10,0.253954156272609,0.566,0.452,5.58885699219884e-06
"Ifi203",3.3431668506747e-10,0.372974684787738,0.678,0.596,5.59746425808464e-06
"Spop",3.45907138137268e-10,0.259550585773076,0.713,0.637,5.79152321383228e-06
"Dok2",3.73676756426518e-10,0.269291637332003,0.352,0.237,6.2564699328492e-06
"Slc15a3",4.02348638584491e-10,0.25022766729589,0.886,0.837,6.73652325582013e-06
"Dusp6",4.06661911023897e-10,-0.329110444511574,0.219,0.332,6.8087403762731e-06
"Psmc2",4.34964199079801e-10,0.25593968101088,0.539,0.438,7.28260558519311e-06
"Fubp1",4.40743844896709e-10,0.267617725692462,0.691,0.599,7.3793741951056e-06
"Creg1",4.72758847285844e-10,0.335297497168927,0.827,0.84,7.91540138010688e-06
"Slc30a1",4.95493086428047e-10,0.334947243165335,0.457,0.344,8.2960407460648e-06
"Lap3",5.0491595831706e-10,0.264133552627994,0.549,0.447,8.45380789010253e-06
"Rnpep",5.97477460007989e-10,0.259054219152988,0.698,0.62,1.00035651129138e-05
"Sypl",6.07524752236346e-10,0.25719075715773,0.641,0.537,1.01717869266931e-05
"Bcl2l11",6.76610681431429e-10,0.312085737451482,0.718,0.616,1.13284926392064e-05
"Ldlrap1",7.27120090226087e-10,0.263504475928012,0.464,0.35,1.21741716706554e-05
"Mcfd2",9.94761130096007e-10,0.331341542827226,0.535,0.432,1.66552856011974e-05
"Runx1",1.79919888321532e-09,-0.287578143231096,0.727,0.79,3.01239869016742e-05
"Srsf2",2.22276251133755e-09,0.291618054639622,0.792,0.72,3.72157127273246e-05
"Chd7",2.22532121527405e-09,0.308308332245834,0.719,0.616,3.72585531073335e-05
"Cdv3",2.22795139952198e-09,0.265595493164576,0.62,0.521,3.73025902821965e-05
"Zranb2",2.30154096148114e-09,0.279629400824102,0.54,0.437,3.85347003180787e-05
"Sestd1",2.39736703273759e-09,0.258657121195219,0.303,0.203,4.01391162291254e-05
"Tob1",2.53610072482118e-09,0.277114802482206,0.4,0.292,4.24619344356809e-05
"Cybb",2.74424257535557e-09,0.265958518348773,0.968,0.991,4.59468534391783e-05
"Card19",2.75175930423253e-09,0.3295233453746,0.626,0.544,4.60727060307652e-05
"Smarca5",2.76111647861458e-09,0.262811273135926,0.753,0.697,4.62293732014439e-05
"Msl2",2.88458409373222e-09,0.280226915353307,0.514,0.406,4.82965914813585e-05
"N4bp1",3.2773169361439e-09,0.301342131734383,0.732,0.642,5.48721174618574e-05
"Phf11b",3.4232737486858e-09,0.318484710653447,0.532,0.438,5.73158723742463e-05
"Cisd2",3.94753971349373e-09,0.256002595873467,0.614,0.518,6.60936574230256e-05
"Pmepa1",3.96486954353095e-09,-0.440482600865534,0.394,0.503,6.63838107673388e-05
"Cers2",4.2241590920372e-09,0.274775078078946,0.647,0.581,7.07250956779789e-05
"Ubxn4",4.33497897232645e-09,0.259969530417911,0.664,0.582,7.25805529336618e-05
"Ppp3r1",4.543439044087e-09,0.295235272678618,0.483,0.372,7.60707999151487e-05
"Hivep3",5.03000093570947e-09,0.347271017423942,0.481,0.382,8.42173056665837e-05
"Lmna",5.70260200472038e-09,0.294112560538159,0.761,0.7,9.54786653650333e-05
"Ggh",5.85087354790423e-09,0.272564139967333,0.69,0.625,9.79611758125606e-05
"Lmnb1",5.93705891150952e-09,0.27571632714776,0.522,0.41,9.94041773554039e-05
"Birc3",6.54286456905499e-09,-0.313569024367448,0.487,0.585,0.000109547181479688
"Ist1",6.64487999324862e-09,0.258764772494803,0.665,0.573,0.000111255225726962
"Sarnp",8.58927293662277e-09,0.269804234079079,0.673,0.622,0.000143810196777875
"Klf2",9.40717167785773e-09,-1.06762993020525,0.584,0.633,0.000157504275402372
"Ascc3",1.16080864962437e-08,0.265418253710302,0.507,0.406,0.000194354192206608
"Gsn",1.21668568807307e-08,0.263243964578847,0.825,0.783,0.000203709684754074
"Etv3",1.57633775224646e-08,-0.257167193448063,0.425,0.524,0.000263926229858625
"Mapre1",2.0901437006284e-08,0.256370577700069,0.753,0.684,0.000349952759796213
"Csrnp1",2.22783655393956e-08,0.251001407567404,0.696,0.612,0.0003730066742261
"Ap3s1",2.27149451759577e-08,0.277587287437446,0.55,0.476,0.00038031632708106
"Nab1",2.53008047993411e-08,0.253512350496538,0.54,0.445,0.000423611374755369
"Nol7",3.19813788664215e-08,0.257843757026024,0.659,0.594,0.000535464226360495
"Gpr137b",3.33036690453992e-08,0.27244865130353,0.462,0.364,0.000557603330827119
"Dot1l",3.57178899779064e-08,0.260677579091754,0.573,0.472,0.000598024631900086
"Ostc",3.6916467321434e-08,0.271599383016543,0.672,0.605,0.000618092412362769
"Ybx3",4.27084571351277e-08,0.268192097914322,0.493,0.406,0.000715067697813444
"Ptger4",4.38961027310833e-08,-0.27223226045888,0.296,0.404,0.000734952448026528
"mt-Nd3",5.39948855283906e-08,-0.39810467444886,0.818,0.858,0.000904036368401844
"Ccl5",7.16329174086271e-08,0.680678973597531,0.609,0.492,0.00119934993617264
"Dusp2",1.1357184514127e-07,-0.265428942347312,0.394,0.488,0.00190153340320028
"Mindy1",1.81440930343167e-07,0.282262551582395,0.321,0.232,0.00303786549673564
"Fbxl5",1.90299072983594e-07,0.370306474677025,0.473,0.398,0.00318617737896432
"Gadd45g",1.94597839853305e-07,-0.272510897761622,0.249,0.344,0.00325815163266388
"Acsl4",2.19308139625797e-07,0.270545100440834,0.495,0.402,0.00367187618175472
"Mndal",3.60195133721172e-07,0.297974274816076,0.722,0.677,0.00603074712389359
"H2-Q6",6.32095998010854e-07,0.264813265929734,0.44,0.358,0.0105831832946957
"Tpm4",6.41512087086489e-07,0.254890017308112,0.713,0.652,0.0107408368740891
"Dab2",7.82644170613308e-07,-0.337263953380431,0.71,0.783,0.0131038113485786
"Anxa1",7.84192878240291e-07,0.455675879250551,0.527,0.474,0.0131297413603772
"Gpx1",8.33240720879993e-07,0.280780245717872,0.986,0.987,0.0139509493896937
"Resf1",8.99371146831532e-07,0.309884913986282,0.654,0.608,0.0150581711114003
"Sbno2",1.08257068101782e-06,-0.305795304361071,0.584,0.651,0.0181254809122813
"Cd68",1.23521996140176e-06,0.251394738538885,0.863,0.901,0.0206812878137496
"Ccl3",1.34966166221278e-06,-1.05705480094997,0.292,0.37,0.0225973852104286
"Cflar",1.37950195657779e-06,0.287110133259245,0.683,0.628,0.023097001258982
"Calhm6",1.90243861663658e-06,0.501592114748618,0.55,0.516,0.0318525297583462
"Eps8",2.28507696518325e-06,0.31293979705279,0.44,0.366,0.0382590436280631
"Ccl6",2.36344065227716e-06,1.19197403955044,0.661,0.649,0.0395710868410764
"Ubc",6.97047824594874e-06,-0.378151567268529,0.982,0.991,0.11670671727192
"Ugcg",8.18073525848214e-06,0.2779114496313,0.563,0.494,0.136970050432766
"Dnajc3",2.05566158247192e-05,0.292858103416122,0.705,0.663,0.344179418753273
"Ccl8",2.05787932541207e-05,0.268398909956248,0.542,0.463,0.344550735453743
"Nlrp3",3.15135207862058e-05,0.274633447811501,0.678,0.622,0.527630878523443
"Gatm",4.32072238283805e-05,0.61282756762603,0.762,0.803,0.723418548558576
"Junb",4.62579132810117e-05,-0.274809436861111,0.993,0.991,0.774496242063978
"Txnip",0.000123501628953493,-0.286416498291144,0.294,0.357,1
"Ccl9",0.000183291684147036,0.746617182660748,0.581,0.564,1
"Cd14",0.000221750221279941,-0.326756152855815,0.957,0.957,1
"Klf6",0.000413091687328849,-0.456890629033534,0.91,0.919,1
"Tnip3",0.000706942783757315,-0.382734117575837,0.387,0.303,1
"Cd63",0.000772199612096442,0.34934920568989,0.743,0.73,1
"Rgs1",0.00103973506155273,-0.40630336170312,0.829,0.807,1
"Lsp1",0.00141819728482848,-0.281687468607491,0.481,0.514,1
"Tppp3",0.00191309190228726,0.360381742340555,0.317,0.261,1
"Clec4n",0.00406440513887369,0.455408641035334,0.412,0.378,1
"Stab1",0.087723955703841,-0.280687866370706,0.631,0.622,1
"Cxcl2",0.476612870933786,-0.658347593188648,0.613,0.582,1
