"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Clint1",0.661725996206329,0.277713245977856,0.288,0.495,1
"Scamp3",0.00408733538788985,0.277482723592719,0.198,0.35,1
"Zcchc17",0.000233934671115458,0.276211941145843,0.169,0.295,1
"Tubb5",1.15266946288166e-08,0.275948402067539,0.502,0.627,0.000208875233368785
"Tomm40",1.41686840858852e-07,0.275784902892166,0.152,0.256,0.00256750724320326
"Alg5",0.00263878067835825,0.275706750053253,0.182,0.328,1
"Lypla2",0.000371465852702914,0.274892823701108,0.191,0.32,1
"N4bp2l2",0.00925520506294566,0.274842191786265,0.265,0.433,1
"Jak1",0.900792473088485,0.273520143449935,0.448,0.688,1
"Imp3",0.0221423264968036,0.273024772693167,0.189,0.342,1
"Krcc1",0.555336782901798,0.272609389711741,0.29,0.485,1
"Nedd8",0.630019547489544,0.272454853451735,0.612,0.813,1
"Arf1",0.354109622418843,0.271917940293046,0.623,0.835,1
"Prrc2c",0.650133632138472,0.270930613775004,0.528,0.745,1
"Rpl22",7.15841708224373e-72,0.270841470725828,0.961,0.925,1.29717675947339e-67
"Ndufs5",0.124792774421354,0.270246000802008,0.416,0.663,1
"Rer1",0.184206962054589,0.270143983715989,0.379,0.629,1
"Hivep2",6.33820425048942e-07,0.269923573117585,0.18,0.277,0.0114854599223119
"Nsmce4a",0.0231690883702601,0.269922007355363,0.216,0.382,1
"Mxd4",0.000210467186884174,0.269913079476638,0.176,0.292,1
"Efcab14",1.24550827278146e-05,0.26943374136284,0.157,0.261,0.225698554110728
"Drg1",7.06171959487128e-05,0.26925390833407,0.166,0.291,1
"Dcaf8",7.40721701951333e-05,0.269043708569042,0.175,0.293,1
"Ppp3ca",0.849236922068276,0.268757767623389,0.411,0.64,1
"Smc6",3.65337875759368e-05,0.268727649800613,0.317,0.457,0.662028764663551
"Mif",1.32788451845702e-10,0.267558095772179,0.488,0.613,2.40625953589597e-06
"Ndfip2",1.17497128680854e-05,0.266951651889489,0.179,0.294,0.212916546882576
"Adss",0.000532487550962345,0.266715919311084,0.2,0.333,1
"Emc3",0.00990912030046491,0.264585538706637,0.196,0.343,1
"Gemin7",0.000549642773261215,0.26392197117299,0.172,0.302,1
"Dctn2",0.582159877738633,0.263797707499615,0.236,0.431,1
"Ergic3",0.688509734841099,0.263463608054691,0.236,0.433,1
"Dpm1",2.16395346142324e-05,0.26291717079993,0.158,0.262,0.392130006744505
"Gtf3a",0.000118920183360082,0.262585686648679,0.153,0.271,1
"Ebna1bp2",0.0380220279011804,0.262005603573758,0.207,0.364,1
"Ei24",0.000451579945621984,0.261762270716151,0.155,0.281,1
"Lsm3",0.0840301608920982,0.260652476066951,0.21,0.38,1
"Cox7a2",0.0773123723590668,0.260595022734035,0.721,0.858,1
"Txn2",0.779496363726846,0.260297097069195,0.271,0.482,1
"Atp5g2",0.0674537989123596,0.260042827323749,0.703,0.835,1
"Prr13",4.79460617148937e-11,0.259842722873353,0.638,0.783,8.68830584335589e-07
"Luc7l2",0.33141956049582,0.259612408771902,0.583,0.79,1
"Ssbp4",0.962523523637474,0.259318286407195,0.256,0.459,1
"Cnot4",0.000913166269174671,0.258892979819392,0.179,0.305,1
"Son",0.783953520559403,0.258644321696396,0.69,0.881,1
"Idh3g",0.70875350163017,0.258308893327137,0.249,0.448,1
"Abcf1",0.857551396416604,0.257399777466958,0.257,0.452,1
"Gtf2h5",0.10590475241592,0.256508022623583,0.319,0.555,1
"Psmb7",0.172918205281374,0.256478674296473,0.335,0.569,1
"Psmc3",0.0564842004807501,0.256282296367495,0.338,0.579,1
"Prpf19",0.000160762175565355,0.256272740819642,0.145,0.259,1
"Slc25a11",0.536762160090905,0.255480680303091,0.242,0.432,1
"Ubxn6",0.00101072837115647,0.25440033455273,0.172,0.3,1
"4932438A13Rik",6.52337663702014e-05,0.254031775108474,0.235,0.362,1
"Nabp1",0.519808596277533,0.253525307174731,0.343,0.516,1
"Pttg1ip",0.314526620942617,0.253101014884555,0.208,0.379,1
"Mrps24",0.0138728016607256,0.252574993809335,0.338,0.594,1
"Commd2",7.09661114706397e-05,0.251219498184682,0.144,0.251,1
"Lyar",0.00209580108132702,0.251055516440334,0.153,0.265,1
"Aimp1",0.208250928189236,0.250073634280269,0.278,0.497,1
